Orthogroup	Achromobacter insuavis AXX-A	Achromobacter ruhlandii LMG3328	Achromobacter xylosoxidans C54	Acinetobacter baumannii ATCC 19606	Burkholderia Dolosa FDAARGOS_1272	Burkholderia Multivorans ATCC_17616	Burkholderia Stabilis FERMP-21014	Burkholderia cenocepacia j2315	Burkholderia pseudomallei K96243	Burkholderia vietnamiensis LMG 22486	Chryseobacterium indologenes CI_885	Cupriavidus respiraculi LMG21510	E.Coli K12	Enterococcus faecium	Escherichia coli O157H7	Haemophilus influenzae ATCC 51907	Inquilinus limosus	Klebsiella pneumoniae HS11286	Mycobacterium avium subsp. hominissuis	Mycobacterium_Intracellulare_ATCC13950	Mycobacteroides abscessus subsp. bolletii	Mycobacteroides abscessus subsp. massiliense	Mycobacteroides_Abscessus_ATCC_19977	Pandoraea sputorum NCTC13161	Pseudomona_Aeruginosa_PAO1	Pseudomonas_aeruginosa_LESB58	Pseudomonas_aeruginosa_PA14	Pseudomonas_aeruginosa_PAK	Ralstonia mannitolilytica R-77591	Staphylococcus_aureus_PS47	Stenotrophomonas maltophilia K279A
OG0014245	tr|F7T7W7|F7T7W7_9BURK																														
OG0014246	tr|F7T7W8|F7T7W8_9BURK																														
OG0014247	tr|F7T7X2|F7T7X2_9BURK																														
OG0014248	tr|F7T7X5|F7T7X5_9BURK																														
OG0014249	tr|F7T7X7|F7T7X7_9BURK																														
OG0014250	tr|F7T7X8|F7T7X8_9BURK																														
OG0014251	tr|F7T824|F7T824_9BURK																														
OG0014252	tr|F7T896|F7T896_9BURK																														
OG0014253	tr|F7T8B8|F7T8B8_9BURK																														
OG0014254	tr|F7T8N8|F7T8N8_9BURK																														
OG0014255	tr|F7T8W2|F7T8W2_9BURK																														
OG0014256	tr|F7T8X8|F7T8X8_9BURK																														
OG0014257	tr|F7T8X9|F7T8X9_9BURK																														
OG0014258	tr|F7T918|F7T918_9BURK																														
OG0014259	tr|F7T923|F7T923_9BURK																														
OG0014260	tr|F7T986|F7T986_9BURK																														
OG0014261	tr|F7T9A4|F7T9A4_9BURK																														
OG0014262	tr|F7T9C5|F7T9C5_9BURK																														
OG0014263	tr|F7T9D1|F7T9D1_9BURK																														
OG0014264	tr|F7T9D5|F7T9D5_9BURK																														
OG0014265	tr|F7T9E1|F7T9E1_9BURK																														
OG0014266	tr|F7T9E2|F7T9E2_9BURK																														
OG0014267	tr|F7T9E6|F7T9E6_9BURK																														
OG0014268	tr|F7T9F0|F7T9F0_9BURK																														
OG0014269	tr|F7T9F1|F7T9F1_9BURK																														
OG0014270	tr|F7T9F4|F7T9F4_9BURK																														
OG0014271	tr|F7T9F5|F7T9F5_9BURK																														
OG0014272	tr|F7T9F7|F7T9F7_9BURK																														
OG0014273	tr|F7T9F8|F7T9F8_9BURK																														
OG0014274	tr|F7T9G0|F7T9G0_9BURK																														
OG0014275	tr|F7T9G5|F7T9G5_9BURK																														
OG0014276	tr|F7T9G6|F7T9G6_9BURK																														
OG0014277	tr|F7T9G8|F7T9G8_9BURK																														
OG0014278	tr|F7T9H0|F7T9H0_9BURK																														
OG0014279	tr|F7T9H1|F7T9H1_9BURK																														
OG0014280	tr|F7T9H3|F7T9H3_9BURK																														
OG0014281	tr|F7T9H4|F7T9H4_9BURK																														
OG0014282	tr|F7T9H5|F7T9H5_9BURK																														
OG0014283	tr|F7T9I5|F7T9I5_9BURK																														
OG0014284	tr|F7T9I6|F7T9I6_9BURK																														
OG0014285	tr|F7T9I7|F7T9I7_9BURK																														
OG0014286	tr|F7T9I9|F7T9I9_9BURK																														
OG0014287	tr|F7T9J2|F7T9J2_9BURK																														
OG0014288	tr|F7T9N1|F7T9N1_9BURK																														
OG0014289	tr|F7T9N2|F7T9N2_9BURK																														
OG0014290	tr|F7T9V6|F7T9V6_9BURK																														
OG0014291	tr|F7T9X5|F7T9X5_9BURK																														
OG0014292	tr|F7TA28|F7TA28_9BURK																														
OG0014293	tr|F7TA96|F7TA96_9BURK																														
OG0014294	tr|F7TA97|F7TA97_9BURK																														
OG0014295	tr|F7TAD8|F7TAD8_9BURK																														
OG0014296	tr|F7TAE5|F7TAE5_9BURK																														
OG0014297	tr|F7TAE7|F7TAE7_9BURK																														
OG0014298	tr|F7TAE9|F7TAE9_9BURK																														
OG0014299	tr|F7TAF0|F7TAF0_9BURK																														
OG0014300	tr|F7TAG9|F7TAG9_9BURK																														
OG0014301	tr|F7TAS1|F7TAS1_9BURK																														
OG0014302	tr|F7TAX1|F7TAX1_9BURK																														
OG0014303	tr|F7TAZ3|F7TAZ3_9BURK																														
OG0014304	tr|F7TB61|F7TB61_9BURK																														
OG0014305	tr|F7TB73|F7TB73_9BURK																														
OG0014306	tr|F7TB75|F7TB75_9BURK																														
OG0014307	tr|F7TB76|F7TB76_9BURK																														
OG0014308		tr|A0A2M9H3R5|A0A2M9H3R5_9BURK																													
OG0014309		tr|A0A1D8IBE4|A0A1D8IBE4_9BURK																													
OG0014310		tr|A0A1D8ID59|A0A1D8ID59_9BURK																													
OG0014311		tr|A0A1D8IHA8|A0A1D8IHA8_9BURK																													
OG0014312		tr|A0A2M9GPE0|A0A2M9GPE0_9BURK																													
OG0014313		tr|A0A2M9GPE7|A0A2M9GPE7_9BURK																													
OG0014314		tr|A0A2M9GPE9|A0A2M9GPE9_9BURK																													
OG0014315		tr|A0A2M9GPF1|A0A2M9GPF1_9BURK																													
OG0014316		tr|A0A2M9GPF4|A0A2M9GPF4_9BURK																													
OG0014317		tr|A0A2M9GPI8|A0A2M9GPI8_9BURK																													
OG0014318		tr|A0A2M9GPZ9|A0A2M9GPZ9_9BURK																													
OG0014319		tr|A0A2M9GQ10|A0A2M9GQ10_9BURK																													
OG0014320		tr|A0A2M9GQ11|A0A2M9GQ11_9BURK																													
OG0014321		tr|A0A2M9GQ14|A0A2M9GQ14_9BURK																													
OG0014322		tr|A0A2M9GQ18|A0A2M9GQ18_9BURK																													
OG0014323		tr|A0A2M9GQ21|A0A2M9GQ21_9BURK																													
OG0014324		tr|A0A2M9GQ26|A0A2M9GQ26_9BURK																													
OG0014325		tr|A0A2M9GQ39|A0A2M9GQ39_9BURK																													
OG0014326		tr|A0A2M9GQD8|A0A2M9GQD8_9BURK																													
OG0014327		tr|A0A2M9GQI7|A0A2M9GQI7_9BURK																													
OG0014328		tr|A0A2M9GRT9|A0A2M9GRT9_9BURK																													
OG0014329		tr|A0A2M9GSG8|A0A2M9GSG8_9BURK																													
OG0014330		tr|A0A2M9GSI1|A0A2M9GSI1_9BURK																													
OG0014331		tr|A0A2M9GSQ7|A0A2M9GSQ7_9BURK																													
OG0014332		tr|A0A2M9GSY6|A0A2M9GSY6_9BURK																													
OG0014333		tr|A0A2M9GSY9|A0A2M9GSY9_9BURK																													
OG0014334		tr|A0A2M9GSZ1|A0A2M9GSZ1_9BURK																													
OG0014335		tr|A0A2M9GSZ4|A0A2M9GSZ4_9BURK																													
OG0014336		tr|A0A2M9GSZ8|A0A2M9GSZ8_9BURK																													
OG0014337		tr|A0A2M9GT28|A0A2M9GT28_9BURK																													
OG0014338		tr|A0A2M9GT30|A0A2M9GT30_9BURK																													
OG0014339		tr|A0A2M9GT41|A0A2M9GT41_9BURK																													
OG0014340		tr|A0A2M9GTK1|A0A2M9GTK1_9BURK																													
OG0014341		tr|A0A2M9GU06|A0A2M9GU06_9BURK																													
OG0014342		tr|A0A2M9GU13|A0A2M9GU13_9BURK																													
OG0014343		tr|A0A2M9GUA1|A0A2M9GUA1_9BURK																													
OG0014344		tr|A0A2M9GV21|A0A2M9GV21_9BURK																													
OG0014345		tr|A0A2M9GWM5|A0A2M9GWM5_9BURK																													
OG0014346		tr|A0A2M9GWQ7|A0A2M9GWQ7_9BURK																													
OG0014347		tr|A0A2M9GX15|A0A2M9GX15_9BURK																													
OG0014348		tr|A0A2M9GX67|A0A2M9GX67_9BURK																													
OG0014349		tr|A0A2M9GXU8|A0A2M9GXU8_9BURK																													
OG0014350		tr|A0A2M9GY32|A0A2M9GY32_9BURK																													
OG0014351		tr|A0A2M9GY59|A0A2M9GY59_9BURK																													
OG0014352		tr|A0A2M9GZI9|A0A2M9GZI9_9BURK																													
OG0014353		tr|A0A2M9GZS7|A0A2M9GZS7_9BURK																													
OG0014354		tr|A0A2M9H143|A0A2M9H143_9BURK																													
OG0014355		tr|A0A2M9H244|A0A2M9H244_9BURK																													
OG0014356		tr|A0A2M9H2X2|A0A2M9H2X2_9BURK																													
OG0014357		tr|A0A2M9H344|A0A2M9H344_9BURK																													
OG0014358		tr|A0A2M9H367|A0A2M9H367_9BURK																													
OG0014359		tr|A0A2M9H3G6|A0A2M9H3G6_9BURK																													
OG0014360		tr|A0A2M9H3L7|A0A2M9H3L7_9BURK																													
OG0014361		tr|A0A2M9H3M9|A0A2M9H3M9_9BURK																													
OG0014362		tr|A0A2M9H486|A0A2M9H486_9BURK																													
OG0014363		tr|A0A2M9H4B4|A0A2M9H4B4_9BURK																													
OG0014364		tr|A0A6S7C7U3|A0A6S7C7U3_9BURK																													
OG0014365		tr|A0A6S7CS77|A0A6S7CS77_9BURK																													
OG0014366		tr|A0A6S7CVN8|A0A6S7CVN8_9BURK																													
OG0014367		tr|A0A6S7CWD4|A0A6S7CWD4_9BURK																													
OG0014368		tr|A0A6S7CXK5|A0A6S7CXK5_9BURK																													
OG0014369		tr|A0A6S7D1B7|A0A6S7D1B7_9BURK																													
OG0014370		tr|A0A6S7D1J4|A0A6S7D1J4_9BURK																													
OG0014371		tr|A0A6S7D685|A0A6S7D685_9BURK																													
OG0014372		tr|A0A6S7D730|A0A6S7D730_9BURK																													
OG0014373		tr|A0A6S7D7W3|A0A6S7D7W3_9BURK																													
OG0014374		tr|A0A6S7D8S8|A0A6S7D8S8_9BURK																													
OG0014375		tr|A0A6S7DEC0|A0A6S7DEC0_9BURK																													
OG0014376		tr|A0A6S7DKX9|A0A6S7DKX9_9BURK																													
OG0014377		tr|A0A6S7DL94|A0A6S7DL94_9BURK																													
OG0014378		tr|A0A6S7DN18|A0A6S7DN18_9BURK																													
OG0014379		tr|A0A6S7DN64|A0A6S7DN64_9BURK																													
OG0014380		tr|A0A6S7DPM3|A0A6S7DPM3_9BURK																													
OG0014381		tr|A0A6S7DRI3|A0A6S7DRI3_9BURK																													
OG0014382		tr|A0A6S7DRM2|A0A6S7DRM2_9BURK																													
OG0014383		tr|A0A6S7DSB3|A0A6S7DSB3_9BURK																													
OG0014384		tr|A0A6S7DWE1|A0A6S7DWE1_9BURK																													
OG0014385		tr|A0A6S7DYF7|A0A6S7DYF7_9BURK																													
OG0014386		tr|A0A6S7E052|A0A6S7E052_9BURK																													
OG0014387		tr|A0A6S7E2L9|A0A6S7E2L9_9BURK																													
OG0014388		tr|A0A6S7E363|A0A6S7E363_9BURK																													
OG0014389		tr|A0A6S7E752|A0A6S7E752_9BURK																													
OG0014390		tr|A0A6S7E860|A0A6S7E860_9BURK																													
OG0014391		tr|A0A6S7E8N7|A0A6S7E8N7_9BURK																													
OG0014392		tr|A0A6S7E966|A0A6S7E966_9BURK																													
OG0014393		tr|A0A6S7EAV2|A0A6S7EAV2_9BURK																													
OG0014394		tr|A0A6S7EB36|A0A6S7EB36_9BURK																													
OG0014395		tr|A0A6S7EBE5|A0A6S7EBE5_9BURK																													
OG0014396		tr|A0A6S7EC14|A0A6S7EC14_9BURK																													
OG0014397		tr|A0A6S7ECT1|A0A6S7ECT1_9BURK																													
OG0014398		tr|A0A6S7ED05|A0A6S7ED05_9BURK																													
OG0014399		tr|A0A6S7ED10|A0A6S7ED10_9BURK																													
OG0014400		tr|A0A6S7EDS6|A0A6S7EDS6_9BURK																													
OG0014401		tr|A0A6S7EGH5|A0A6S7EGH5_9BURK																													
OG0014402		tr|A0A6S7EGL7|A0A6S7EGL7_9BURK																													
OG0014403		tr|A0A6S7EGT7|A0A6S7EGT7_9BURK																													
OG0014404		tr|A0A6S7EKW6|A0A6S7EKW6_9BURK																													
OG0014405		tr|A0A6S7ENK0|A0A6S7ENK0_9BURK																													
OG0014406		tr|A0A6S7ENS0|A0A6S7ENS0_9BURK																													
OG0014407		tr|A0A6S7ENU3|A0A6S7ENU3_9BURK																													
OG0014408		tr|A0A6S7EQM4|A0A6S7EQM4_9BURK																													
OG0014409		tr|A0A6S7ERK8|A0A6S7ERK8_9BURK																													
OG0014410		tr|A0A6S7ERQ0|A0A6S7ERQ0_9BURK																													
OG0014411		tr|A0A6S7ERW9|A0A6S7ERW9_9BURK																													
OG0014412		tr|A0A6S7ESC7|A0A6S7ESC7_9BURK																													
OG0014413		tr|A0A6S7ESE4|A0A6S7ESE4_9BURK																													
OG0014414		tr|A0A6S7ESL9|A0A6S7ESL9_9BURK																													
OG0014415		tr|A0A6S7ESQ2|A0A6S7ESQ2_9BURK																													
OG0014416		tr|A0A6S7ETG3|A0A6S7ETG3_9BURK																													
OG0014417		tr|A0A6S7ETI1|A0A6S7ETI1_9BURK																													
OG0014418		tr|A0A6S7EUH7|A0A6S7EUH7_9BURK																													
OG0014419		tr|A0A6S7EV85|A0A6S7EV85_9BURK																													
OG0014420		tr|A0A6S7EVI2|A0A6S7EVI2_9BURK																													
OG0014421		tr|A0A6S7EVR6|A0A6S7EVR6_9BURK																													
OG0014422		tr|A0A6S7EWZ1|A0A6S7EWZ1_9BURK																													
OG0014423		tr|A0A6S7EY07|A0A6S7EY07_9BURK																													
OG0014424		tr|A0A6S7EZC4|A0A6S7EZC4_9BURK																													
OG0014425		tr|A0A6S7EZD4|A0A6S7EZD4_9BURK																													
OG0014426		tr|A0A6S7F079|A0A6S7F079_9BURK																													
OG0014427		tr|A0A6S7F118|A0A6S7F118_9BURK																													
OG0014428		tr|A0A6S7F167|A0A6S7F167_9BURK																													
OG0014429		tr|A0A6S7F1U5|A0A6S7F1U5_9BURK																													
OG0014430			UPI0000691494																												
OG0014431			UPI0001F41EB2																												
OG0014432			UPI0001F41EBA																												
OG0014433			UPI0001F41EE3																												
OG0014434			UPI0001F41F23																												
OG0014435			UPI0001F41F51																												
OG0014436			UPI0001F41F70																												
OG0014437			UPI0001F41FA0																												
OG0014438			UPI0001F420E6																												
OG0014439			UPI0001F420E7																												
OG0014440			UPI0001F420E9																												
OG0014441			UPI0001F420EB																												
OG0014442			UPI0001F4211B																												
OG0014443			UPI0001F4212E																												
OG0014444			UPI0001F4213C																												
OG0014445			UPI0001F42181																												
OG0014446			UPI0001F421A2																												
OG0014447			UPI0001F421BC																												
OG0014448			UPI0001F421E0																												
OG0014449			UPI0001F42217																												
OG0014450			UPI0001F422C6																												
OG0014451			UPI0001F422EC																												
OG0014452			UPI0001F422F0																												
OG0014453			UPI0001F422FD																												
OG0014454			UPI0001F4230B																												
OG0014455			UPI0001F42345																												
OG0014456			UPI0001F42405																												
OG0014457			UPI0001F4240D																												
OG0014458			UPI0001F4242E																												
OG0014459			UPI0001F424E6																												
OG0014460			UPI0001F424E7																												
OG0014461			UPI0001F42507																												
OG0014462			UPI0001F4255B																												
OG0014463			UPI0001F4256E																												
OG0014464			UPI0001F42782																												
OG0014465			UPI0001F4279F																												
OG0014466			UPI0001F427CB																												
OG0014467			UPI0001F427CC																												
OG0014468			UPI0001F427CD																												
OG0014469			UPI0001F427CE																												
OG0014470			UPI0001F427CF																												
OG0014471			UPI0001F427D0																												
OG0014472			UPI0001F427D1																												
OG0014473			UPI0001F427D4																												
OG0014474			UPI0001F427D5																												
OG0014475			UPI0001F427D6																												
OG0014476			UPI0001F427D7																												
OG0014477			UPI0001F427D8																												
OG0014478			UPI0001F427D9																												
OG0014479			UPI0001F427DB																												
OG0014480			UPI0001F4292C																												
OG0014481			UPI0001F4295A																												
OG0014482			UPI0001F429C9																												
OG0014483			UPI0001F429D9																												
OG0014484			UPI0001F42A11																												
OG0014485			UPI0001F42A13																												
OG0014486			UPI0001F42A14																												
OG0014487			UPI0001F42A49																												
OG0014488			UPI0001F42B15																												
OG0014489			UPI0001F42B6E																												
OG0014490			UPI0001F42B70																												
OG0014491			UPI0001F42B71																												
OG0014492			UPI0001F42B78																												
OG0014493			UPI0001F42B79																												
OG0014494			UPI0001F42C0C																												
OG0014495			UPI0001F42C2B																												
OG0014496			UPI0001F42D1D																												
OG0014497			UPI0001F42D1F																												
OG0014498			UPI0001F42D78																												
OG0014499			UPI0001F42D7E																												
OG0014500			UPI0001F42E41																												
OG0014501			UPI0001F42E42																												
OG0014502			UPI0001F42E43																												
OG0014503			UPI0001F42F01																												
OG0014504			UPI0001F42F1B																												
OG0014505			UPI0001F42F1C																												
OG0014506			UPI0001F42F72																												
OG0014507			UPI0001F42F8C																												
OG0014508			UPI0001F42F8D																												
OG0014509			UPI0001F42F8E																												
OG0014510			UPI0001F43016																												
OG0014511			UPI0001F43102																												
OG0014512			UPI0001F4310A																												
OG0014513			UPI0001F4311A																												
OG0014514			UPI0001F4311D																												
OG0014515			UPI0001F43186																												
OG0014516			UPI0001F43190																												
OG0014517			UPI0001F4323E																												
OG0014518			UPI0001F43244																												
OG0014519			UPI0001F43246																												
OG0014520			UPI0001F432EA																												
OG0014521			UPI0001F432EF																												
OG0014522			UPI0001F432F7																												
OG0014523			UPI0001F432FD																												
OG0014524			UPI0001F432FF																												
OG0014525			UPI0001F4333D																												
OG0014526			UPI0001F43345																												
OG0014527			UPI0001F43354																												
OG0014528			UPI0001F43355																												
OG0014529			UPI0001F4336C																												
OG0014530			UPI0001F433C8																												
OG0014531			UPI0001F433C9																												
OG0014532			UPI0001F433CA																												
OG0014533			UPI0001F433F2																												
OG0014534			UPI0001F433F5																												
OG0014535			UPI0001F43407																												
OG0014536			UPI0001F434F9																												
OG0014537			UPI0001F434FE																												
OG0014538			UPI0001F434FF																												
OG0014539			UPI0001F43504																												
OG0014540			UPI0001F43507																												
OG0014541			UPI0001F43508																												
OG0014542			UPI0001F43515																												
OG0014543			UPI0001F4351E																												
OG0014544			UPI0001F4353F																												
OG0014545			UPI0001F43552																												
OG0014546			UPI0001F4357D																												
OG0014547			UPI0001F4357E																												
